Id2,Id,Population Group,Estimate; Median gross rent
12103025203,1400000US12103025203,"English (015, 022)",1183
12103025204,1400000US12103025204,Total population,824
12103025204,1400000US12103025204,White alone,824
12103025204,1400000US12103025204,White alone or in combination with one or more other races,827
12103025204,1400000US12103025204,"White alone, not Hispanic or Latino",836
12103025204,1400000US12103025204,"White alone or in combination with one or more other races, not Hispanic or Latino",840
12103025204,1400000US12103025204,"Irish (050, 081)",869
12103025205,1400000US12103025205,Total population,578
12103025205,1400000US12103025205,White alone,578
12103025205,1400000US12103025205,White alone or in combination with one or more other races,578
12103025205,1400000US12103025205,"White alone, not Hispanic or Latino",578
12103025205,1400000US12103025205,"White alone or in combination with one or more other races, not Hispanic or Latino",578
12103025207,1400000US12103025207,Total population,1033
12103025207,1400000US12103025207,White alone,1007
12103025207,1400000US12103025207,White alone or in combination with one or more other races,1007
12103025207,1400000US12103025207,Black or African American alone,1028
12103025207,1400000US12103025207,Black or African American alone or in combination with one or more other races,1028
12103025207,1400000US12103025207,"White alone, not Hispanic or Latino",1017
12103025207,1400000US12103025207,"White alone or in combination with one or more other races, not Hispanic or Latino",1017
12103025207,1400000US12103025207,"Black or African American alone, not Hispanic or Latino",1028
12103025207,1400000US12103025207,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",1028
12103025207,1400000US12103025207,German (032-045),1060
12103025207,1400000US12103025207,"Irish (050, 081)",1209
12103025208,1400000US12103025208,Total population,853
12103025208,1400000US12103025208,White alone,853
12103025208,1400000US12103025208,White alone or in combination with one or more other races,853
12103025208,1400000US12103025208,"White alone, not Hispanic or Latino",853
12103025208,1400000US12103025208,"White alone or in combination with one or more other races, not Hispanic or Latino",853
12103025209,1400000US12103025209,Total population,875
12103025209,1400000US12103025209,White alone,875
12103025209,1400000US12103025209,White alone or in combination with one or more other races,875
12103025209,1400000US12103025209,"White alone, not Hispanic or Latino",871
12103025209,1400000US12103025209,"White alone or in combination with one or more other races, not Hispanic or Latino",871
12103025303,1400000US12103025303,Total population,923
12103025303,1400000US12103025303,White alone,930
12103025303,1400000US12103025303,White alone or in combination with one or more other races,930
12103025303,1400000US12103025303,"White alone, not Hispanic or Latino",925
12103025303,1400000US12103025303,"White alone or in combination with one or more other races, not Hispanic or Latino",925
12103025303,1400000US12103025303,German (032-045),935
12103025304,1400000US12103025304,Total population,784
12103025304,1400000US12103025304,White alone,784
12103025304,1400000US12103025304,White alone or in combination with one or more other races,784
12103025304,1400000US12103025304,"White alone, not Hispanic or Latino",785
12103025304,1400000US12103025304,"White alone or in combination with one or more other races, not Hispanic or Latino",785
12103025304,1400000US12103025304,German (032-045),1091
12103025305,1400000US12103025305,Total population,900
12103025305,1400000US12103025305,White alone,870
12103025305,1400000US12103025305,White alone or in combination with one or more other races,870
12103025305,1400000US12103025305,"White alone, not Hispanic or Latino",854
12103025305,1400000US12103025305,"White alone or in combination with one or more other races, not Hispanic or Latino",854
12103025305,1400000US12103025305,German (032-045),844
12103025306,1400000US12103025306,Total population,-
12103025306,1400000US12103025306,White alone,-
12103025306,1400000US12103025306,White alone or in combination with one or more other races,-
12103025306,1400000US12103025306,"White alone, not Hispanic or Latino",-
12103025306,1400000US12103025306,"White alone or in combination with one or more other races, not Hispanic or Latino",-
12103025307,1400000US12103025307,Total population,921
12103025307,1400000US12103025307,White alone,1002
12103025307,1400000US12103025307,White alone or in combination with one or more other races,1002
12103025307,1400000US12103025307,Black or African American alone,889
12103025307,1400000US12103025307,Black or African American alone or in combination with one or more other races,889
12103025307,1400000US12103025307,"White alone, not Hispanic or Latino",1002
12103025307,1400000US12103025307,"White alone or in combination with one or more other races, not Hispanic or Latino",1002
12103025307,1400000US12103025307,"Black or African American alone, not Hispanic or Latino",933
12103025307,1400000US12103025307,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",933
12103025308,1400000US12103025308,Total population,789
12103025308,1400000US12103025308,White alone,772
12103025308,1400000US12103025308,White alone or in combination with one or more other races,772
12103025308,1400000US12103025308,"White alone, not Hispanic or Latino",772
12103025308,1400000US12103025308,"White alone or in combination with one or more other races, not Hispanic or Latino",772
12103025401,1400000US12103025401,Total population,943
12103025401,1400000US12103025401,White alone,935
12103025401,1400000US12103025401,White alone or in combination with one or more other races,935
12103025401,1400000US12103025401,"White alone, not Hispanic or Latino",930
12103025401,1400000US12103025401,"White alone or in combination with one or more other races, not Hispanic or Latino",930
12103025401,1400000US12103025401,"English (015, 022)",1027
12103025401,1400000US12103025401,German (032-045),926
12103025401,1400000US12103025401,"Irish (050, 081)",696
12103025405,1400000US12103025405,Total population,1168
12103025405,1400000US12103025405,White alone,1199
12103025405,1400000US12103025405,White alone or in combination with one or more other races,1199
